SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
2647752	2995543	eng	mar	You must be hungry.	तुला भूक लागली असेल.	तुम्हाला भूक लागलीच पाहिजे.
804052	2533841	eng	mar	The British soldiers rested.	ब्रिटिश सैनिकांनी विश्रांती घेतली.	ब्रिटीश सैनिक विश्रांती घेतल्या.
3367214	4733986	eng	mar	No, it wasn't him.	नाही, तो नव्हता.	नाही, तो तो नव्हता.
6274478	7255962	eng	mar	Don't do that here.	इथे तसं करू नका.	येथे करू नका.
626780	2098017	eng	mar	Give it to them.	त्यांना द्या.	त्यांना द्या.
3925480	7906753	eng	mar	I study Nepali.	मी नेपाळीचा अभ्यास करते.	मी नेपाळीचा अभ्यास करतो.
3641429	3643409	eng	mar	There are insects everywhere.	सगळीकडे कीडे आहेत.	सर्वत्र कीटक आहेत.
1341224	4621014	eng	mar	This beer isn't cold.	ही बिअर थंड नाहीये.	ही बिअर थंड नाही.
5462190	8204213	eng	mar	We've learned a lot, too.	आपणही भरपूर काही शिकलो आहोत.	आम्ही खूप शिकलो आहोत.
4495017	4813867	eng	mar	That was important.	ते महत्त्वाचं होतं.	ते महत्वाचे होते.
2235769	3151038	eng	mar	I'm calling Tom.	मी टॉमला फोन करतोय.	मी टॉमला कॉल करीत आहे.
373320	2299668	eng	mar	How are you?	कसा आहेस?	तू कसा आहेस?
24138	4482090	eng	mar	As soon as he got home, he began to play a computer game.	घरी पोचल्याबरोबर तो एक कम्प्यूटर गेम खेळू लागला.	घरी आल्यावर लवकरच त्याला कॉम्प्युटर गेम खेळायला सुरुवात झाली.
2648191	3297429	eng	mar	Why were you here?	तू इथे कशाला आला होतास?	तू इथे का होतास?
717295	8424621	eng	mar	What time will you go home today?	आज तू किती वाजता घरी जाशील?	आज तू घरी कधी जाणार?
2387839	8665991	eng	mar	I need your signature.	मला तुझ्या सहीची गरज आहे.	मला तुझ्या सहीची गरज आहे.
4495391	5686645	eng	mar	What a great country!	काय महान देश आहे!	किती मोठा देश!
261381	3136033	eng	mar	I made her my secretary.	मी तिला माझी सेक्रेटरी बनवली.	मी तिला माझे सेक्रेटरी बनविले.
2955013	6067353	eng	mar	You're smarter than most of Tom's friends.	तू टॉमच्या बहुतेक मित्रांपेक्षा जास्त हुशार आहेस.	आपण बहुतेक टॉमच्या मित्रांपेक्षा हुशार आहात.
7822999	8404229	eng	mar	She is learning pole dancing.	त्या पोल डान्सिंग शिकताहेत.	ती नाचत आहे.
4015230	4114652	eng	mar	Why did Tom let you in the house?	टॉमने तुम्हाला घरात का यायला दिलं?	टॉमने तुला घरात का सोडले?
3910527	6954479	eng	mar	I saw him yesterday morning.	तो मला काल सकाळी दिसला.	काल सकाळी मी त्याला पाहिले.
2547856	6818169	eng	mar	I'll change my shirt.	मी माझा शर्ट बदलेन.	मी माझा शर्ट बदलेल.
324418	2345178	eng	mar	Do you have many friends?	तुझ्याकडे भरपूर मित्र-मैत्रिणी आहेत का?	आपल्याकडे बरेच मित्र आहेत?
3419524	6144496	eng	mar	Oscar was my mom's dog.	ऑस्कर माझ्या आईचा कुत्रा होता.	ऑस्कर माझ्या आईचा कुत्रा होता.
7140410	7273753	eng	mar	Sami doesn't need Layla's car.	सामीला लैलाच्या गाडीची गरज नाहीये.	सामीला लैलाची कारची गरज नाही.
285633	8197292	eng	mar	His wife is French.	त्यांच्या पत्नी फ्रेंच आहेत.	त्याची पत्नी फ्रेंच आहे.
