SRC_ID	TGT_ID	SRC_LANG	TGT_LANG	SRC_SENT	TGT_SENT	PRED
55619	716621	eng	mal	This isn't my umbrella; it's somebody else's.	ഇതെന്റെ കുടയല്ല, വേറാരുടെയോ ആണ്.	ഇത് എന്റെ കുടയല്ല; ഇത് മറ്റൊരാളാണ്.
55922	784416	eng	mal	This is the house that Jack built.	ഇതാണ് ജാക്ക് പണിത വീട്.	ജാക്ക് നിർമ്മിച്ച വീട് ഇതാണ്.
55989	766139	eng	mal	Is this your pen?	ഇതു നിന്റെ പേനയാണോ?	ഇത് നിങ്ങളുടെ പേനയാണോ?
56166	781642	eng	mal	This is the best camera in the store.	ഈ കടയിലെ എറ്റവും മികച്ച ക്യാമറ ഇതാണ്.	ഇതാണ് സ്റ്റോറിലെ ഏറ്റവും മികച്ച ക്യാമറ.
56374	653789	eng	mal	Sorry. It's all my fault.	ക്ഷമിക്കണം. എല്ലാം എന്റെ തെറ്റാണ്.	ക്ഷമിക്കണം. ഇതെല്ലാം എന്റെ തെറ്റാണ്.
56849	780411	eng	mal	I will give you this book.	ഞാൻ നിനക്ക് ഈ പുസ്തകം തരാം.	ഞാൻ നിങ്ങൾക്ക് ഈ പുസ്തകം തരാം.
57085	794247	eng	mal	This book contains many pictures.	ഈ പുസ്തകത്തിൽ കുറെ ചിത്രങ്ങളുണ്ട്.	ഈ പുസ്തകത്തിൽ നിരവധി ചിത്രങ്ങൾ അടങ്ങിയിരിക്കുന്നു.
57232	652240	eng	mal	The meaning of this sentence is ambiguous.	ഈ വാക്യത്തിന് ഒന്നില്‍ കൂടുതല്‍ അര്‍ത്ഥങ്ങളുണ്ട്.	ഈ വാക്യത്തിന്റെ അർത്ഥം അവ്യക്തമാണ്.
57425	745927	eng	mal	How does this disease spread?	ഈ രോഗം എങ്ങനെയാണ് പടരുന്നത്?	ഈ രോഗം എങ്ങനെ പടരുന്നു?
57465	759823	eng	mal	What is the real cause of this tragedy?	ഈ ദുരന്തത്തിന്റെ യഥാർത്ഥ കാരണം എന്താണ്?	ഈ ദുരന്തത്തിന്റെ യഥാർത്ഥ കാരണം എന്താണ്?
57556	2187080	eng	mal	This is good meat.	ഇത് നല്ല മാംസം ആണ് .	ഇത് നല്ല മാംസമാണ്.
57829	652656	eng	mal	I'm quite a stranger in this town.	ഞാന്‍ ഈ പട്ടണത്തില്‍ തികച്ചും ഒരു അപരിചിതനാണ്.	ഈ പട്ടണത്തിൽ ഞാൻ തികച്ചും അപരിചിതനാണ്.
58679	1055639	eng	mal	I demand an explanation for this mistake.	ഞാൻ ഈ തെറ്റിനുള്ള വിശദീകരമണം ആവശ്യപ്പെടുന്നു.	ഈ തെറ്റിന് ഞാൻ ഒരു വിശദീകരണം ആവശ്യപ്പെടുന്നു.
58823	779135	eng	mal	You can depend on this dictionary.	നിനക്ക് ഈ നിഘണ്ടുവിൽ ആശ്രയിക്കാം.	നിങ്ങൾക്ക് ഈ നിഘണ്ടു ആശ്രയിക്കാം.
59174	2727632	eng	mal	This mountain path ascends to the beautiful lake.	ഈ പർവത പാത മനോഹരമായ തടാകത്തിനടുത്തേക്ക് കയറിച്ചെല്ലുന്നു.	ഈ പർവത പാത മനോഹരമായ തടാകത്തിലേക്ക് ഉയരുന്നു.
59249	759850	eng	mal	This country is safe from attack.	ഈ രാജ്യം ആക്രമണത്തിൽ നിന്നും സുരക്ഷിതമാണ്.	ഈ രാജ്യം ആക്രമണത്തിൽ നിന്ന് സുരക്ഷിതമാണ്.
60107	766442	eng	mal	This song is familiar to us.	ഈ പാട്ട് ഞങ്ങൾക്ക് സുപരിചിതമാണ്.	ഈ ഗാനം നമുക്ക് പരിചിതമാണ്.
60175	759920	eng	mal	This house has two bathrooms.	ഈ വീട്ടിൽ രണ്ട് കുളിമുറികളുണ്ട്.	ഈ വീട്ടിൽ രണ്ട് കുളിമുറികൾ ഉണ്ട്.
60249	762044	eng	mal	I remember having seen this movie before.	ഞാൻ ഈ സിനിമ മുമ്പ് കണ്ടതായി ഓർക്കുന്നു.	ഈ സിനിമ മുമ്പ് കണ്ടിട്ടുണ്ടെന്ന് ഞാൻ ഓർക്കുന്നു.
60391	1776830	eng	mal	This is how the accident happened.	ഇങ്ങനെയാണ് ആ അപകടം നടന്നത്.	ഇങ്ങനെയാണ് അപകടം സംഭവിച്ചത്.
60865	789569	eng	mal	This table is made of wood.	ഈ മേശ തടി കൊണ്ട് ഉണ്ടാക്കിയതാണ്.	ഈ മേശ മരം നിർമ്മിച്ചതാണ്.
61184	1778134	eng	mal	This class consists of forty pupils.	ഈ ക്ലാസ്സിൽ നാല്പത് കുട്ടികളാണുള്ളത്.	ഈ ക്ലാസിൽ നാല്പതു വിദ്യാർത്ഥികൾ ഉൾപ്പെടുന്നു.
61705	759822	eng	mal	How many cats are there in this house?	ഈ വീട്ടിൽ എത്ര പൂച്ചകളുണ്ട്?	ഈ വീട്ടിൽ എത്ര പൂച്ചകൾ ഉണ്ട്?
61758	652243	eng	mal	You may sit here.	നിനക്ക് ഇവിടെ ഇരിക്കാം.	നിങ്ങൾക്ക് ഇവിടെ ഇരിക്കാം.
61875	1776838	eng	mal	Please wait here.	ദയവായി ഇവിടെ കാത്തിരിക്കൂ.	ദയവായി ഇവിടെ കാത്തിരിക്കുക.
61924	2187427	eng	mal	We cannot play baseball here.	നമുക്കിവിടെ ബേസ് ബോള്‍ കളിയ്ക്കാന്‍ സാധിക്കില്ല.	ഞങ്ങൾക്ക് ഇവിടെ ബേസ്ബോൾ കളിക്കാൻ കഴിയില്ല.
62157	652230	eng	mal	This is the place where the battle took place.	ഈ സ്ഥലത്താണ് ആ യുദ്ധം നടന്നത്.	യുദ്ധം നടന്ന സ്ഥലമാണിത്.
62244	652321	eng	mal	Coffee is Brazil's main product.	ബ്രസീലിന്റെ പ്രധാന ഉല്പന്നം കാപ്പിയാണ്.	ബ്രസീലിന്റെ പ്രധാന ഉല് പന്നമാണ് കോഫി.
63007	2727631	eng	mal	Cookie is under the table.	മധുരപലഹാരം മേശക്കു കീഴിൽ ഉണ്ട്.	കുക്കി മേശയ്ക്ക് കീഴിലാണ്.
63030	759898	eng	mal	There is no time to lose.	നഷ്ടപ്പെടുത്താൻ സമയമില്ല.	നഷ്ടപ്പെടാൻ സമയമില്ല.
63296	759834	eng	mal	I caught three fish yesterday.	ഞാൻ ഇന്നലെ മൂന്ന് മത്സ്യങ്ങളെ പിടിച്ചു.	ഞാൻ ഇന്നലെ മൂന്ന് മത്സ്യങ്ങൾ പിടിച്ചു.
64037	656095	eng	mal	My stomach is full.	എന്റെ വയറ് നിറഞ്ഞു.	എന്റെ വയറ് നിറഞ്ഞിരിക്കുന്നു.
64620	759869	eng	mal	I want money.	എനിക്ക് കാശ് വേണം.	എനിക്ക് പണം വേണം.
65699	652387	eng	mal	Vienna is a beautiful city.	വിയന്ന മനോഹരമായ ഒരു നഗരമാണ്.	വിയന്ന മനോഹരമായ ഒരു നഗരമാണ്.
65983	759915	eng	mal	Whenever I call, he is out.	ഞാനെപ്പോൾ വിളിക്കുമ്പോഴും, അവൻ പുറത്തായിരിക്കും.	ഞാൻ വിളിക്കുമ്പോഴെല്ലാം അവൻ പുറത്തായി.
66352	765305	eng	mal	I'd like to visit England someday.	എനിക്ക് എന്നെങ്കിലും ഒരിക്കൽ ഇംഗ്ലണ്ട് സന്ദർശിക്കണമെന്നുണ്ട്.	ഒരു ദിവസം ഇംഗ്ലണ്ട് സന്ദർശിക്കാൻ ഞാൻ ആഗ്രഹിക്കുന്നു.
66377	780407	eng	mal	Someday I'd like to go to England.	എന്നെങ്കിലും ഒരിക്കൽ എനിക്ക് ഇംഗ്ലണ്ടിൽ പോകണമെന്നുണ്ട്.	ഒരു ദിവസം ഞാൻ ഇംഗ്ലണ്ടിലേക്ക് പോകാൻ ആഗ്രഹിക്കുന്നു.
67026	759883	eng	mal	For all his wealth and fame, he is unhappy.	സമ്പത്തും പ്രശസ്തിയും ഉണ്ടായിട്ടും, അവൻ ദുഃഖിതനാണ്.	അവന്റെ സമ്പത്തും പ്രശസ്തിയും എല്ലാം, അവൻ അസന്തുഷ്ടനാണ്.
67585	652237	eng	mal	American students are falling behind in math.	അമേരിക്കന്‍ വിദ്യാര്‍ത്ഥികള്‍ കണക്കില്‍ പിന്തള്ളപ്പെട്ടു കൊണ്ടിരിക്കുകയാണ്.	അമേരിക്കൻ വിദ്യാർത്ഥികൾ കണക്കിൽ പിന്നിലാണ്.
67832	652392	eng	mal	That room is not very large.	ആ മുറി അത്ര വലുതല്ല.	ആ മുറി വളരെ വലുതല്ല.
68220	653488	eng	mal	Who's that girl?	ആരാണ് ആ പെൺകുട്ടി?	ആരാണ് ആ പെൺകുട്ടി?
68276	790023	eng	mal	That car is mine.	ആ കാർ എന്റേതാണ്.	ആ കാർ എന്റേതാണ്.
68313	1776841	eng	mal	Do you know what time that accident happened?	എത്ര മണിക്കാണ് അപകടം നടന്നതെന്ന് നിനക്കറിയാമോ?	ആ അപകടം ഏത് സമയത്താണ് സംഭവിച്ചതെന്ന് നിങ്ങൾക്കറിയാമോ?
68550	789026	eng	mal	Two families live in that house.	ആ വീട്ടിൽ രണ്ട് കുടുംബങ്ങൾ താമസിക്കുന്നു.	രണ്ട് കുടുംബങ്ങൾ ആ വീട്ടിൽ താമസിക്കുന്നു.
68875	7896006	eng	mal	Haven't you had your dinner?	ഊണ് കഴിച്ചില്ലായിരുന്നോ ?	നിങ്ങളുടെ അത്താഴം കഴിച്ചിട്ടില്ലേ?
69155	670455	eng	mal	You are a teacher.	നിങ്ങൾ ഒരു അധ്യാപകനാണ്.	നിങ്ങൾ ഒരു അധ്യാപകനാണ്.
69389	1776842	eng	mal	Did you go to school yesterday?	നീ ഇന്നലെ സ്കൂളിൽ പോയോ?	നിങ്ങൾ ഇന്നലെ സ്കൂളിൽ പോയോ?
69421	650709	eng	mal	Have you ever seen a whale?	നിങ്ങള്‍ എപ്പോഴെങ്കിലും ഒരു തിമിംഗലത്തെ കണ്ടിട്ടുണ്ടോ?	നിങ്ങൾ എപ്പോഴെങ്കിലും ഒരു തിമിംഗലം കണ്ടിട്ടുണ്ടോ?
70202	780461	eng	mal	When are you going to quit smoking?	നീ എപ്പോഴാണ് പുകവലി ഉപേക്ഷിക്കാൻ പോകുന്നത്?	എപ്പോഴാണ് നിങ്ങൾ പുകവലി ഉപേക്ഷിക്കാൻ പോകുന്നത്?
70789	779085	eng	mal	Please write about your home.	ദയവായി നിങ്ങളുടെ വീടിനെ പറ്റി എഴുതുക.	നിങ്ങളുടെ വീടിനെക്കുറിച്ച് എഴുതുക.
71094	665268	eng	mal	I will show you some pictures.	ഞാൻ നിനക്ക് കുറച്ച് ചിത്രങ്ങൾ കാണിച്ചു തരാം.	ഞാൻ നിങ്ങൾക്ക് കുറച്ച് ചിത്രങ്ങൾ കാണിച്ചുതരാം.
